batch_number,yaml_file,page_kind,page_index,page_name,store_results,page_id,pair_id,pair_role
14,marcussen_batch_14.yaml,trial,46,Trial 046,True,1734,1734,cross_organ_main
14,marcussen_batch_14.yaml,trial,47,Trial 047,True,2107,2107,cross_organ_main
14,marcussen_batch_14.yaml,trial,48,Trial 048,True,632,632,cross_organ_main
14,marcussen_batch_14.yaml,trial,49,Trial 049,True,655,655,cross_organ_main
14,marcussen_batch_14.yaml,trial,50,Trial 050,True,1258,1258,cross_organ_main
14,marcussen_batch_14.yaml,trial,51,Trial 051,True,2325,2325,cross_organ_main
14,marcussen_batch_14.yaml,trial,52,Trial 052,True,2319,2319,cross_organ_main
14,marcussen_batch_14.yaml,trial,53,Trial 053,True,2156,2156,cross_organ_main
14,marcussen_batch_14.yaml,trial,54,Trial 054,True,906,906,cross_organ_main
14,marcussen_batch_14.yaml,trial,55,Trial 055,True,1386,1386,cross_organ_main
14,marcussen_batch_14.yaml,trial,56,Trial 056,True,733,733,cross_organ_main
14,marcussen_batch_14.yaml,trial,57,Trial 057,True,576,576,cross_organ_main
14,marcussen_batch_14.yaml,trial,58,Trial 058,True,2684,2684,same_organ_anchor
14,marcussen_batch_14.yaml,trial,59,Trial 059,True,672,672,cross_organ_main
14,marcussen_batch_14.yaml,trial,60,Trial 060,True,133,133,cross_organ_main
14,marcussen_batch_14.yaml,trial,61,Trial 061,True,503,503,cross_organ_main
14,marcussen_batch_14.yaml,trial,62,Trial 062,True,424,424,cross_organ_main
14,marcussen_batch_14.yaml,trial,63,Trial 063,True,1652,1652,cross_organ_main
14,marcussen_batch_14.yaml,trial,64,Trial 064,True,127,127,cross_organ_main
14,marcussen_batch_14.yaml,trial,65,Trial 065,True,179,179,cross_organ_main
14,marcussen_batch_14.yaml,trial,66,Trial 066,True,977,977,cross_organ_main
14,marcussen_batch_14.yaml,trial,67,Trial 067,True,665,665,cross_organ_main
14,marcussen_batch_14.yaml,trial,68,Trial 068,True,1739,1739,cross_organ_main
14,marcussen_batch_14.yaml,trial,69,Trial 069,True,2206,2206,cross_organ_main
15,marcussen_batch_15.yaml,example,1,Example 001,False,example_001_pair_1600,1600,same_pipe_reference
15,marcussen_batch_15.yaml,example,2,Example 002,False,example_002_pair_2556,2556,same_organ_anchor
15,marcussen_batch_15.yaml,trial,1,Trial 001,True,1695,1695,cross_organ_main
15,marcussen_batch_15.yaml,trial,2,Trial 002,True,2099,2099,cross_organ_main
15,marcussen_batch_15.yaml,trial,3,Trial 003,True,1819,1819,cross_organ_main
15,marcussen_batch_15.yaml,trial,4,Trial 004,True,2048,2048,cross_organ_main
15,marcussen_batch_15.yaml,trial,5,Trial 005,True,1585,1585,cross_organ_main
15,marcussen_batch_15.yaml,trial,6,Trial 006,True,1531,1531,cross_organ_main
15,marcussen_batch_15.yaml,trial,7,Trial 007,True,1184,1184,cross_organ_main
15,marcussen_batch_15.yaml,trial,8,Trial 008,True,761,761,cross_organ_main
15,marcussen_batch_15.yaml,trial,9,Trial 009,True,2349,2349,cross_organ_main
15,marcussen_batch_15.yaml,trial,10,Trial 010,True,1006,1006,cross_organ_main
15,marcussen_batch_15.yaml,trial,11,Trial 011,True,1363,1363,cross_organ_main
15,marcussen_batch_15.yaml,trial,12,Trial 012,True,2640,2640,same_organ_anchor
15,marcussen_batch_15.yaml,trial,13,Trial 013,True,881,881,cross_organ_main
15,marcussen_batch_15.yaml,trial,14,Trial 014,True,2337,2337,cross_organ_main
15,marcussen_batch_15.yaml,trial,15,Trial 015,True,1657,1657,cross_organ_main
15,marcussen_batch_15.yaml,trial,16,Trial 016,True,585,585,cross_organ_main
15,marcussen_batch_15.yaml,trial,17,Trial 017,True,436,436,cross_organ_main
15,marcussen_batch_15.yaml,trial,18,Trial 018,True,427,427,cross_organ_main
15,marcussen_batch_15.yaml,trial,19,Trial 019,True,2689,2689,same_organ_anchor
15,marcussen_batch_15.yaml,trial,20,Trial 020,True,1664,1664,cross_organ_main
15,marcussen_batch_15.yaml,trial,21,Trial 021,True,2023,2023,cross_organ_main
15,marcussen_batch_15.yaml,trial,22,Trial 022,True,1935,1935,cross_organ_main
15,marcussen_batch_15.yaml,trial,23,Trial 023,True,1647,1647,cross_organ_main
15,marcussen_batch_15.yaml,trial,24,Trial 024,True,1791,1791,cross_organ_main
15,marcussen_batch_15.yaml,trial,25,Trial 025,True,593,593,cross_organ_main
15,marcussen_batch_15.yaml,trial,26,Trial 026,True,2042,2042,cross_organ_main
15,marcussen_batch_15.yaml,trial,27,Trial 027,True,745,745,cross_organ_main
15,marcussen_batch_15.yaml,trial,28,Trial 028,True,782,782,cross_organ_main
15,marcussen_batch_15.yaml,trial,29,Trial 029,True,1797,1797,cross_organ_main
15,marcussen_batch_15.yaml,trial,30,Trial 030,True,928,928,cross_organ_main
15,marcussen_batch_15.yaml,trial,31,Trial 031,True,954,954,cross_organ_main
15,marcussen_batch_15.yaml,trial,32,Trial 032,True,1783,1783,cross_organ_main
15,marcussen_batch_15.yaml,trial,33,Trial 033,True,348,348,same_pipe_reference
15,marcussen_batch_15.yaml,trial,34,Trial 034,True,209,209,cross_organ_main
15,marcussen_batch_15.yaml,trial,35,Trial 035,True,1419,1419,cross_organ_main
15,marcussen_batch_15.yaml,trial,36,Trial 036,True,115,115,cross_organ_main
15,marcussen_batch_15.yaml,trial,37,Trial 037,True,1238,1238,cross_organ_main
15,marcussen_batch_15.yaml,trial,38,Trial 038,True,14,14,cross_organ_main
15,marcussen_batch_15.yaml,trial,39,Trial 039,True,43,43,cross_organ_main
15,marcussen_batch_15.yaml,trial,40,Trial 040,True,446,446,cross_organ_main
15,marcussen_batch_15.yaml,trial,41,Trial 041,True,1528,1528,cross_organ_main
15,marcussen_batch_15.yaml,trial,42,Trial 042,True,2259,2259,same_pipe_reference
15,marcussen_batch_15.yaml,trial,43,Trial 043,True,2197,2197,cross_organ_main
15,marcussen_batch_15.yaml,trial,44,Trial 044,True,462,462,cross_organ_main
15,marcussen_batch_15.yaml,trial,45,Trial 045,True,1920,1920,cross_organ_main
15,marcussen_batch_15.yaml,trial,46,Trial 046,True,922,922,cross_organ_main
15,marcussen_batch_15.yaml,trial,47,Trial 047,True,236,236,cross_organ_main
15,marcussen_batch_15.yaml,trial,48,Trial 048,True,715,715,cross_organ_main
15,marcussen_batch_15.yaml,trial,49,Trial 049,True,918,918,cross_organ_main
15,marcussen_batch_15.yaml,trial,50,Trial 050,True,571,571,cross_organ_main
15,marcussen_batch_15.yaml,trial,51,Trial 051,True,1955,1955,cross_organ_main
15,marcussen_batch_15.yaml,trial,52,Trial 052,True,2120,2120,cross_organ_main
15,marcussen_batch_15.yaml,trial,53,Trial 053,True,726,726,cross_organ_main
15,marcussen_batch_15.yaml,trial,54,Trial 054,True,850,850,cross_organ_main
15,marcussen_batch_15.yaml,trial,55,Trial 055,True,1058,1058,cross_organ_main
15,marcussen_batch_15.yaml,trial,56,Trial 056,True,1432,1432,cross_organ_main
15,marcussen_batch_15.yaml,trial,57,Trial 057,True,1138,1138,cross_organ_main
15,marcussen_batch_15.yaml,trial,58,Trial 058,True,315,315,cross_organ_main
15,marcussen_batch_15.yaml,trial,59,Trial 059,True,1213,1213,cross_organ_main
15,marcussen_batch_15.yaml,trial,60,Trial 060,True,735,735,cross_organ_main
15,marcussen_batch_15.yaml,trial,61,Trial 061,True,1064,1064,cross_organ_main
15,marcussen_batch_15.yaml,trial,62,Trial 062,True,889,889,cross_organ_main
15,marcussen_batch_15.yaml,trial,63,Trial 063,True,804,804,cross_organ_main
15,marcussen_batch_15.yaml,trial,64,Trial 064,True,1391,1391,cross_organ_main
15,marcussen_batch_15.yaml,trial,65,Trial 065,True,472,472,cross_organ_main
15,marcussen_batch_15.yaml,trial,66,Trial 066,True,2138,2138,cross_organ_main
15,marcussen_batch_15.yaml,trial,67,Trial 067,True,1115,1115,cross_organ_main
15,marcussen_batch_15.yaml,trial,68,Trial 068,True,392,392,cross_organ_main
16,marcussen_batch_16.yaml,example,1,Example 001,False,example_001_pair_770,770,same_pipe_reference
16,marcussen_batch_16.yaml,example,2,Example 002,False,example_002_pair_2772,2772,same_organ_anchor
16,marcussen_batch_16.yaml,trial,1,Trial 001,True,1438,1438,cross_organ_main
16,marcussen_batch_16.yaml,trial,2,Trial 002,True,2013,2013,cross_organ_main
16,marcussen_batch_16.yaml,trial,3,Trial 003,True,1495,1495,same_pipe_reference
16,marcussen_batch_16.yaml,trial,4,Trial 004,True,384,384,cross_organ_main
16,marcussen_batch_16.yaml,trial,5,Trial 005,True,809,809,same_pipe_reference
16,marcussen_batch_16.yaml,trial,6,Trial 006,True,1993,1993,cross_organ_main
16,marcussen_batch_16.yaml,trial,7,Trial 007,True,507,507,cross_organ_main
16,marcussen_batch_16.yaml,trial,8,Trial 008,True,2578,2578,same_organ_anchor
16,marcussen_batch_16.yaml,trial,9,Trial 009,True,1219,1219,cross_organ_main
16,marcussen_batch_16.yaml,trial,10,Trial 010,True,265,265,cross_organ_main
16,marcussen_batch_16.yaml,trial,11,Trial 011,True,614,614,cross_organ_main
16,marcussen_batch_16.yaml,trial,12,Trial 012,True,1322,1322,cross_organ_main
16,marcussen_batch_16.yaml,trial,13,Trial 013,True,317,317,cross_organ_main
16,marcussen_batch_16.yaml,trial,14,Trial 014,True,949,949,cross_organ_main
16,marcussen_batch_16.yaml,trial,15,Trial 015,True,985,985,cross_organ_main
16,marcussen_batch_16.yaml,trial,16,Trial 016,True,442,442,cross_organ_main
16,marcussen_batch_16.yaml,trial,17,Trial 017,True,883,883,cross_organ_main
16,marcussen_batch_16.yaml,trial,18,Trial 018,True,1048,1048,cross_organ_main
16,marcussen_batch_16.yaml,trial,19,Trial 019,True,815,815,cross_organ_main
16,marcussen_batch_16.yaml,trial,20,Trial 020,True,2367,2367,cross_organ_main
16,marcussen_batch_16.yaml,trial,21,Trial 021,True,1268,1268,cross_organ_main
16,marcussen_batch_16.yaml,trial,22,Trial 022,True,1310,1310,cross_organ_main
16,marcussen_batch_16.yaml,trial,23,Trial 023,True,2167,2167,cross_organ_main
16,marcussen_batch_16.yaml,trial,24,Trial 024,True,294,294,cross_organ_main
16,marcussen_batch_16.yaml,trial,25,Trial 025,True,575,575,cross_organ_main
16,marcussen_batch_16.yaml,trial,26,Trial 026,True,2189,2189,cross_organ_main
16,marcussen_batch_16.yaml,trial,27,Trial 027,True,1028,1028,cross_organ_main
16,marcussen_batch_16.yaml,trial,28,Trial 028,True,1259,1259,cross_organ_main
16,marcussen_batch_16.yaml,trial,29,Trial 029,True,1158,1158,cross_organ_main
16,marcussen_batch_16.yaml,trial,30,Trial 030,True,2712,2712,same_organ_anchor
16,marcussen_batch_16.yaml,trial,31,Trial 031,True,602,602,cross_organ_main
16,marcussen_batch_16.yaml,trial,32,Trial 032,True,22,22,cross_organ_main
16,marcussen_batch_16.yaml,trial,33,Trial 033,True,1136,1136,cross_organ_main
16,marcussen_batch_16.yaml,trial,34,Trial 034,True,1523,1523,cross_organ_main
16,marcussen_batch_16.yaml,trial,35,Trial 035,True,999,999,cross_organ_main
16,marcussen_batch_16.yaml,trial,36,Trial 036,True,1097,1097,cross_organ_main
16,marcussen_batch_16.yaml,trial,37,Trial 037,True,1900,1900,cross_organ_main
16,marcussen_batch_16.yaml,trial,38,Trial 038,True,477,477,cross_organ_main
16,marcussen_batch_16.yaml,trial,39,Trial 039,True,1999,1999,cross_organ_main
16,marcussen_batch_16.yaml,trial,40,Trial 040,True,2219,2219,cross_organ_main
16,marcussen_batch_16.yaml,trial,41,Trial 041,True,109,109,cross_organ_main
16,marcussen_batch_16.yaml,trial,42,Trial 042,True,2086,2086,cross_organ_main
16,marcussen_batch_16.yaml,trial,43,Trial 043,True,1974,1974,cross_organ_main
16,marcussen_batch_16.yaml,trial,44,Trial 044,True,1738,1738,cross_organ_main
16,marcussen_batch_16.yaml,trial,45,Trial 045,True,4,4,cross_organ_main
16,marcussen_batch_16.yaml,trial,46,Trial 046,True,37,37,cross_organ_main
16,marcussen_batch_16.yaml,trial,47,Trial 047,True,243,243,cross_organ_main
16,marcussen_batch_16.yaml,trial,48,Trial 048,True,1105,1105,cross_organ_main
16,marcussen_batch_16.yaml,trial,49,Trial 049,True,959,959,cross_organ_main
16,marcussen_batch_16.yaml,trial,50,Trial 050,True,31,31,cross_organ_main
16,marcussen_batch_16.yaml,trial,51,Trial 051,True,396,396,cross_organ_main
16,marcussen_batch_16.yaml,trial,52,Trial 052,True,422,422,cross_organ_main
16,marcussen_batch_16.yaml,trial,53,Trial 053,True,220,220,cross_organ_main
16,marcussen_batch_16.yaml,trial,54,Trial 054,True,1959,1959,cross_organ_main
16,marcussen_batch_16.yaml,trial,55,Trial 055,True,1422,1422,cross_organ_main
16,marcussen_batch_16.yaml,trial,56,Trial 056,True,1086,1086,cross_organ_main
16,marcussen_batch_16.yaml,trial,57,Trial 057,True,2198,2198,cross_organ_main
16,marcussen_batch_16.yaml,trial,58,Trial 058,True,326,326,cross_organ_main
16,marcussen_batch_16.yaml,trial,59,Trial 059,True,1947,1947,cross_organ_main
16,marcussen_batch_16.yaml,trial,60,Trial 060,True,2247,2247,cross_organ_main
16,marcussen_batch_16.yaml,trial,61,Trial 061,True,1145,1145,cross_organ_main
16,marcussen_batch_16.yaml,trial,62,Trial 062,True,514,514,cross_organ_main
16,marcussen_batch_16.yaml,trial,63,Trial 063,True,495,495,cross_organ_main
16,marcussen_batch_16.yaml,trial,64,Trial 064,True,2372,2372,cross_organ_main
16,marcussen_batch_16.yaml,trial,65,Trial 065,True,1358,1358,cross_organ_main
16,marcussen_batch_16.yaml,trial,66,Trial 066,True,1640,1640,cross_organ_main
16,marcussen_batch_16.yaml,trial,67,Trial 067,True,1388,1388,cross_organ_main
16,marcussen_batch_16.yaml,trial,68,Trial 068,True,722,722,cross_organ_main
16,marcussen_batch_16.yaml,trial,69,Trial 069,True,456,456,cross_organ_main
17,marcussen_batch_17.yaml,example,1,Example 001,False,example_001_pair_768,768,same_pipe_reference
17,marcussen_batch_17.yaml,example,2,Example 002,False,example_002_pair_2596,2596,same_organ_anchor
17,marcussen_batch_17.yaml,trial,1,Trial 001,True,207,207,cross_organ_main
17,marcussen_batch_17.yaml,trial,2,Trial 002,True,775,775,cross_organ_main
17,marcussen_batch_17.yaml,trial,3,Trial 003,True,2769,2769,same_organ_anchor
17,marcussen_batch_17.yaml,trial,4,Trial 004,True,862,862,cross_organ_main
17,marcussen_batch_17.yaml,trial,5,Trial 005,True,404,404,cross_organ_main
17,marcussen_batch_17.yaml,trial,6,Trial 006,True,1561,1561,cross_organ_main
17,marcussen_batch_17.yaml,trial,7,Trial 007,True,1190,1190,cross_organ_main
17,marcussen_batch_17.yaml,trial,8,Trial 008,True,1026,1026,cross_organ_main
17,marcussen_batch_17.yaml,trial,9,Trial 009,True,169,169,cross_organ_main
17,marcussen_batch_17.yaml,trial,10,Trial 010,True,316,316,cross_organ_main
17,marcussen_batch_17.yaml,trial,11,Trial 011,True,2301,2301,cross_organ_main
17,marcussen_batch_17.yaml,trial,12,Trial 012,True,1549,1549,cross_organ_main
17,marcussen_batch_17.yaml,trial,13,Trial 013,True,525,525,cross_organ_main
17,marcussen_batch_17.yaml,trial,14,Trial 014,True,1418,1418,cross_organ_main
17,marcussen_batch_17.yaml,trial,15,Trial 015,True,2785,2785,same_organ_anchor
17,marcussen_batch_17.yaml,trial,16,Trial 016,True,1129,1129,cross_organ_main
17,marcussen_batch_17.yaml,trial,17,Trial 017,True,2260,2260,cross_organ_main
17,marcussen_batch_17.yaml,trial,18,Trial 018,True,1882,1882,cross_organ_main
17,marcussen_batch_17.yaml,trial,19,Trial 019,True,2165,2165,cross_organ_main
17,marcussen_batch_17.yaml,trial,20,Trial 020,True,2076,2076,cross_organ_main
17,marcussen_batch_17.yaml,trial,21,Trial 021,True,1914,1914,cross_organ_main
17,marcussen_batch_17.yaml,trial,22,Trial 022,True,2070,2070,cross_organ_main
17,marcussen_batch_17.yaml,trial,23,Trial 023,True,1319,1319,cross_organ_main
17,marcussen_batch_17.yaml,trial,24,Trial 024,True,947,947,cross_organ_main
17,marcussen_batch_17.yaml,trial,25,Trial 025,True,1867,1867,cross_organ_main
17,marcussen_batch_17.yaml,trial,26,Trial 026,True,1088,1088,cross_organ_main
17,marcussen_batch_17.yaml,trial,27,Trial 027,True,2060,2060,cross_organ_main
17,marcussen_batch_17.yaml,trial,28,Trial 028,True,851,851,cross_organ_main
17,marcussen_batch_17.yaml,trial,29,Trial 029,True,1099,1099,cross_organ_main
17,marcussen_batch_17.yaml,trial,30,Trial 030,True,1401,1401,cross_organ_main
17,marcussen_batch_17.yaml,trial,31,Trial 031,True,2383,2383,cross_organ_main
17,marcussen_batch_17.yaml,trial,32,Trial 032,True,372,372,cross_organ_main
17,marcussen_batch_17.yaml,trial,33,Trial 033,True,1231,1231,cross_organ_main
17,marcussen_batch_17.yaml,trial,34,Trial 034,True,631,631,cross_organ_main
17,marcussen_batch_17.yaml,trial,35,Trial 035,True,624,624,cross_organ_main
17,marcussen_batch_17.yaml,trial,36,Trial 036,True,1510,1510,cross_organ_main
17,marcussen_batch_17.yaml,trial,37,Trial 037,True,506,506,cross_organ_main
17,marcussen_batch_17.yaml,trial,38,Trial 038,True,566,566,cross_organ_main
17,marcussen_batch_17.yaml,trial,39,Trial 039,True,1853,1853,cross_organ_main
17,marcussen_batch_17.yaml,trial,40,Trial 040,True,69,69,cross_organ_main
17,marcussen_batch_17.yaml,trial,41,Trial 041,True,1627,1627,cross_organ_main
17,marcussen_batch_17.yaml,trial,42,Trial 042,True,988,988,cross_organ_main
17,marcussen_batch_17.yaml,trial,43,Trial 043,True,98,98,cross_organ_main
17,marcussen_batch_17.yaml,trial,44,Trial 044,True,2216,2216,cross_organ_main
17,marcussen_batch_17.yaml,trial,45,Trial 045,True,476,476,cross_organ_main
17,marcussen_batch_17.yaml,trial,46,Trial 046,True,783,783,cross_organ_main
17,marcussen_batch_17.yaml,trial,47,Trial 047,True,465,465,cross_organ_main
17,marcussen_batch_17.yaml,trial,48,Trial 048,True,963,963,same_pipe_reference
17,marcussen_batch_17.yaml,trial,49,Trial 049,True,1045,1045,cross_organ_main
17,marcussen_batch_17.yaml,trial,50,Trial 050,True,1615,1615,cross_organ_main
17,marcussen_batch_17.yaml,trial,51,Trial 051,True,1170,1170,cross_organ_main
17,marcussen_batch_17.yaml,trial,52,Trial 052,True,1291,1291,cross_organ_main
17,marcussen_batch_17.yaml,trial,53,Trial 053,True,447,447,cross_organ_main
17,marcussen_batch_17.yaml,trial,54,Trial 054,True,1795,1795,cross_organ_main
17,marcussen_batch_17.yaml,trial,55,Trial 055,True,1687,1687,cross_organ_main
17,marcussen_batch_17.yaml,trial,56,Trial 056,True,2146,2146,cross_organ_main
17,marcussen_batch_17.yaml,trial,57,Trial 057,True,874,874,cross_organ_main
17,marcussen_batch_17.yaml,trial,58,Trial 058,True,976,976,cross_organ_main
17,marcussen_batch_17.yaml,trial,59,Trial 059,True,2003,2003,cross_organ_main
17,marcussen_batch_17.yaml,trial,60,Trial 060,True,649,649,cross_organ_main
17,marcussen_batch_17.yaml,trial,61,Trial 061,True,1759,1759,cross_organ_main
17,marcussen_batch_17.yaml,trial,62,Trial 062,True,146,146,cross_organ_main
17,marcussen_batch_17.yaml,trial,63,Trial 063,True,1836,1836,cross_organ_main
17,marcussen_batch_17.yaml,trial,64,Trial 064,True,1343,1343,cross_organ_main
17,marcussen_batch_17.yaml,trial,65,Trial 065,True,548,548,same_pipe_reference
17,marcussen_batch_17.yaml,trial,66,Trial 066,True,822,822,cross_organ_main
17,marcussen_batch_17.yaml,trial,67,Trial 067,True,912,912,cross_organ_main
17,marcussen_batch_17.yaml,trial,68,Trial 068,True,334,334,cross_organ_main
17,marcussen_batch_17.yaml,trial,69,Trial 069,True,1860,1860,cross_organ_main
18,marcussen_batch_18.yaml,example,1,Example 001,False,example_001_pair_1602,1602,same_pipe_reference
18,marcussen_batch_18.yaml,example,2,Example 002,False,example_002_pair_2788,2788,same_organ_anchor
18,marcussen_batch_18.yaml,trial,1,Trial 001,True,2029,2029,cross_organ_main
18,marcussen_batch_18.yaml,trial,2,Trial 002,True,685,685,cross_organ_main
18,marcussen_batch_18.yaml,trial,3,Trial 003,True,2271,2271,cross_organ_main
18,marcussen_batch_18.yaml,trial,4,Trial 004,True,147,147,cross_organ_main
18,marcussen_batch_18.yaml,trial,5,Trial 005,True,1309,1309,cross_organ_main
18,marcussen_batch_18.yaml,trial,6,Trial 006,True,1598,1598,cross_organ_main
18,marcussen_batch_18.yaml,trial,7,Trial 007,True,1508,1508,cross_organ_main
18,marcussen_batch_18.yaml,trial,8,Trial 008,True,1954,1954,cross_organ_main
18,marcussen_batch_18.yaml,trial,9,Trial 009,True,1848,1848,cross_organ_main
18,marcussen_batch_18.yaml,trial,10,Trial 010,True,1994,1994,cross_organ_main
18,marcussen_batch_18.yaml,trial,11,Trial 011,True,702,702,cross_organ_main
18,marcussen_batch_18.yaml,trial,12,Trial 012,True,785,785,cross_organ_main
18,marcussen_batch_18.yaml,trial,13,Trial 013,True,803,803,cross_organ_main
18,marcussen_batch_18.yaml,trial,14,Trial 014,True,641,641,cross_organ_main
18,marcussen_batch_18.yaml,trial,15,Trial 015,True,189,189,cross_organ_main
18,marcussen_batch_18.yaml,trial,16,Trial 016,True,2715,2715,same_organ_anchor
18,marcussen_batch_18.yaml,trial,17,Trial 017,True,1937,1937,cross_organ_main
18,marcussen_batch_18.yaml,trial,18,Trial 018,True,1282,1282,cross_organ_main
18,marcussen_batch_18.yaml,trial,19,Trial 019,True,1669,1669,cross_organ_main
18,marcussen_batch_18.yaml,trial,20,Trial 020,True,1481,1481,cross_organ_main
18,marcussen_batch_18.yaml,trial,21,Trial 021,True,1335,1335,cross_organ_main
18,marcussen_batch_18.yaml,trial,22,Trial 022,True,1889,1889,cross_organ_main
18,marcussen_batch_18.yaml,trial,23,Trial 023,True,833,833,cross_organ_main
18,marcussen_batch_18.yaml,trial,24,Trial 024,True,583,583,cross_organ_main
18,marcussen_batch_18.yaml,trial,25,Trial 025,True,1876,1876,cross_organ_main
18,marcussen_batch_18.yaml,trial,26,Trial 026,True,1984,1984,cross_organ_main
18,marcussen_batch_18.yaml,trial,27,Trial 027,True,105,105,cross_organ_main
18,marcussen_batch_18.yaml,trial,28,Trial 028,True,572,572,cross_organ_main
18,marcussen_batch_18.yaml,trial,29,Trial 029,True,870,870,cross_organ_main
18,marcussen_batch_18.yaml,trial,30,Trial 030,True,1919,1919,cross_organ_main
18,marcussen_batch_18.yaml,trial,31,Trial 031,True,2316,2316,cross_organ_main
18,marcussen_batch_18.yaml,trial,32,Trial 032,True,267,267,cross_organ_main
18,marcussen_batch_18.yaml,trial,33,Trial 033,True,2265,2265,cross_organ_main
18,marcussen_batch_18.yaml,trial,34,Trial 034,True,1744,1744,cross_organ_main
18,marcussen_batch_18.yaml,trial,35,Trial 035,True,517,517,cross_organ_main
18,marcussen_batch_18.yaml,trial,36,Trial 036,True,2129,2129,cross_organ_main
18,marcussen_batch_18.yaml,trial,37,Trial 037,True,1344,1344,cross_organ_main
18,marcussen_batch_18.yaml,trial,38,Trial 038,True,94,94,same_pipe_reference
18,marcussen_batch_18.yaml,trial,39,Trial 039,True,1104,1104,cross_organ_main
18,marcussen_batch_18.yaml,trial,40,Trial 040,True,1195,1195,cross_organ_main
18,marcussen_batch_18.yaml,trial,41,Trial 041,True,2176,2176,cross_organ_main
18,marcussen_batch_18.yaml,trial,42,Trial 042,True,5,5,cross_organ_main
18,marcussen_batch_18.yaml,trial,43,Trial 043,True,2058,2058,cross_organ_main
18,marcussen_batch_18.yaml,trial,44,Trial 044,True,1579,1579,cross_organ_main
18,marcussen_batch_18.yaml,trial,45,Trial 045,True,433,433,cross_organ_main
18,marcussen_batch_18.yaml,trial,46,Trial 046,True,829,829,cross_organ_main
18,marcussen_batch_18.yaml,trial,47,Trial 047,True,1218,1218,cross_organ_main
18,marcussen_batch_18.yaml,trial,48,Trial 048,True,182,182,cross_organ_main
18,marcussen_batch_18.yaml,trial,49,Trial 049,True,171,171,cross_organ_main
18,marcussen_batch_18.yaml,trial,50,Trial 050,True,1177,1177,cross_organ_main
18,marcussen_batch_18.yaml,trial,51,Trial 051,True,1290,1290,cross_organ_main
18,marcussen_batch_18.yaml,trial,52,Trial 052,True,1067,1067,cross_organ_main
18,marcussen_batch_18.yaml,trial,53,Trial 053,True,1272,1272,cross_organ_main
18,marcussen_batch_18.yaml,trial,54,Trial 054,True,58,58,same_pipe_reference
18,marcussen_batch_18.yaml,trial,55,Trial 055,True,197,197,cross_organ_main
18,marcussen_batch_18.yaml,trial,56,Trial 056,True,1019,1019,cross_organ_main
18,marcussen_batch_18.yaml,trial,57,Trial 057,True,1212,1212,cross_organ_main
18,marcussen_batch_18.yaml,trial,58,Trial 058,True,272,272,cross_organ_main
18,marcussen_batch_18.yaml,trial,59,Trial 059,True,1677,1677,cross_organ_main
18,marcussen_batch_18.yaml,trial,60,Trial 060,True,2590,2590,same_organ_anchor
18,marcussen_batch_18.yaml,trial,61,Trial 061,True,497,497,cross_organ_main
18,marcussen_batch_18.yaml,trial,62,Trial 062,True,975,975,cross_organ_main
18,marcussen_batch_18.yaml,trial,63,Trial 063,True,945,945,cross_organ_main
18,marcussen_batch_18.yaml,trial,64,Trial 064,True,1430,1430,cross_organ_main
18,marcussen_batch_18.yaml,trial,65,Trial 065,True,1711,1711,cross_organ_main
18,marcussen_batch_18.yaml,trial,66,Trial 066,True,860,860,cross_organ_main
18,marcussen_batch_18.yaml,trial,67,Trial 067,True,1119,1119,cross_organ_main
18,marcussen_batch_18.yaml,trial,68,Trial 068,True,2195,2195,cross_organ_main
19,marcussen_batch_19.yaml,example,1,Example 001,False,example_001_pair_538,538,same_pipe_reference
19,marcussen_batch_19.yaml,example,2,Example 002,False,example_002_pair_2486,2486,same_organ_anchor
19,marcussen_batch_19.yaml,trial,1,Trial 001,True,1714,1714,cross_organ_main
19,marcussen_batch_19.yaml,trial,2,Trial 002,True,2269,2269,cross_organ_main
19,marcussen_batch_19.yaml,trial,3,Trial 003,True,59,59,same_pipe_reference
19,marcussen_batch_19.yaml,trial,4,Trial 004,True,1834,1834,cross_organ_main
19,marcussen_batch_19.yaml,trial,5,Trial 005,True,151,151,cross_organ_main
19,marcussen_batch_19.yaml,trial,6,Trial 006,True,716,716,cross_organ_main
19,marcussen_batch_19.yaml,trial,7,Trial 007,True,2426,2426,same_organ_anchor
19,marcussen_batch_19.yaml,trial,8,Trial 008,True,1046,1046,cross_organ_main
19,marcussen_batch_19.yaml,trial,9,Trial 009,True,382,382,cross_organ_main
19,marcussen_batch_19.yaml,trial,10,Trial 010,True,621,621,cross_organ_main
19,marcussen_batch_19.yaml,trial,11,Trial 011,True,1364,1364,cross_organ_main
19,marcussen_batch_19.yaml,trial,12,Trial 012,True,1521,1521,cross_organ_main
19,marcussen_batch_19.yaml,trial,13,Trial 013,True,1785,1785,cross_organ_main
19,marcussen_batch_19.yaml,trial,14,Trial 014,True,611,611,cross_organ_main
19,marcussen_batch_19.yaml,trial,15,Trial 015,True,691,691,cross_organ_main
19,marcussen_batch_19.yaml,trial,16,Trial 016,True,591,591,cross_organ_main
19,marcussen_batch_19.yaml,trial,17,Trial 017,True,648,648,cross_organ_main
19,marcussen_batch_19.yaml,trial,18,Trial 018,True,793,793,cross_organ_main
19,marcussen_batch_19.yaml,trial,19,Trial 019,True,261,261,cross_organ_main
19,marcussen_batch_19.yaml,trial,20,Trial 020,True,1881,1881,cross_organ_main
19,marcussen_batch_19.yaml,trial,21,Trial 021,True,1892,1892,cross_organ_main
